JOURNAL	NN	journal NN PennPOS
A.	NNP	A. np1 NUPOS
Ishihama	NNP	Ishihama NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
R.	NNP	R. np1 NUPOS
E.	NNP	E. np1 NUPOS
Wolf	NNP	wolf NN PennPOS
,	,	, , NUPOS
Jr.	NNP	Jr. NNP PennPOS
1996	CD	1996 CD PennPOS
.	.	. . NUPOS

Transcriptional	JJ	transcriptional JJ PennPOS
activation	NN	activation NN PennPOS
of	IN	of pp-f NUPOS
promoters	NNS	promoter NNS PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
superoxide	NN	superoxide NN PennPOS
and	CC	and cc NUPOS
multiple	JJ	multiple JJ PennPOS
antibiotic	JJ	antibiotic JJ PennPOS
resistance	NN	resistance NN PennPOS
regulons	NNS	regulon NNS PennPOS
by	IN	by IN PennPOS
Rob	NNP	rob NN PennPOS
,	,	, , NUPOS
a	DT	a dt NUPOS
binding	NN	binding NN PennPOS
protein	NN	protein NN PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
origin	NN	origin NN PennPOS
of	IN	of pp-f NUPOS
chromosomal	JJ	chromosomal JJ PennPOS
replication	NN	replication NN PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Bacteriol	NNP	Bacteriol NNP PennPOS
.	.	. . NUPOS

178:2507	CD	178:2507 CD PennPOS
--	:	-- : NUPOS
2513	CD	2513 CD PennPOS
.	.	. . NUPOS

32	CD	32 crd NUPOS
.	.	. . NUPOS

Li	NNP	li NN PennPOS
,	,	, , NUPOS
Z.	NNP	Z. NNP PennPOS
Y.	NNP	Y. NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
B.	NNP	B. np1 NUPOS
Demple	NNP	Demple NNP PennPOS
.	.	. . NUPOS

1994	CD	1994 CD PennPOS
.	.	. . NUPOS

SoxS	NN	SoxS NN PennPOS
,	,	, , NUPOS
an	DT	a dt NUPOS
activator	NN	activator NN PennPOS
of	IN	of pp-f NUPOS
superoxide	NN	superoxide NN PennPOS
stress	NN	stress NN PennPOS
genes	NNS	gene NNS PennPOS
in	IN	in IN PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
:	:	: : NUPOS
purification	NN	purification NN PennPOS
and	CC	and cc NUPOS
interaction-with-DNA	NN	interaction-with-DNA NN PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Biol	NNP	Biol NNP PennPOS
.	.	. . NUPOS

Chem	NNP	Chem NNP PennPOS
.	.	. . NUPOS

269:18371	CD	269:18371 CD PennPOS
--	:	-- : NUPOS
18377	CD	18377 CD PennPOS
.	.	. . NUPOS

33	CD	33 CD PennPOS
.	.	. . NUPOS

Ma	NNP	ma NN PennPOS
,	,	, , NUPOS
D.	NNP	D. NNP PennPOS
,	,	, , NUPOS
D.	NNP	D. NNP PennPOS
N.	NNP	N. np1 NUPOS
Cook	NNP	cook NN PennPOS
,	,	, , NUPOS
M.	NNP	m. n1 NUPOS
Alberti	NNP	Alberti np1 NUPOS
,	,	, , NUPOS
N.	NNP	N. np1 NUPOS
G.	NNP	G. np1 NUPOS
Pon	NNP	Pon np1 NUPOS
,	,	, , NUPOS
H.	NNP	H. np1 NUPOS
Nikaido	NNP	Nikaido NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
J.	NNP	J. np1 NUPOS
E.	NNP	E. np1 NUPOS
Hearst	NNP	Hearst np1 NUPOS
.	.	. . NUPOS

1995	CD	1995 CD PennPOS
.	.	. . NUPOS

Genes	NNS	gene NNS PennPOS
acrA	NN	Acra np1 NUPOS
and	CC	and cc NUPOS
acrB	NN	acrB NN PennPOS
encode	VBP	encode VBP PennPOS
a	DT	a dt NUPOS
stress	NN	stress NN PennPOS
induced	VBD	induce VBD PennPOS
efflux	NN	efflux NN PennPOS
system	NN	system NN PennPOS
of	IN	of pp-f NUPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

Mol	NNP	mol NN PennPOS
.	.	. . NUPOS

Microbiol	NNP	Microbiol NNP PennPOS
.	.	. . NUPOS

16:45	CD	16:45 CD PennPOS
--	:	-- : NUPOS
55	CD	55 CD PennPOS
.	.	. . NUPOS

34	CD	34 CD PennPOS
.	.	. . NUPOS

Ma	NNP	ma NN PennPOS
,	,	, , NUPOS
D.	NNP	D. NNP PennPOS
,	,	, , NUPOS
M.	NNP	m. n1 NUPOS
Alberti	NNP	Alberti np1 NUPOS
,	,	, , NUPOS
C.	NNP	C. np1 NUPOS
Lynch	NNP	Lynch np1 NUPOS
,	,	, , NUPOS
H.	NNP	H. np1 NUPOS
Nikaido	NNP	Nikaido NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
J.	NNP	J. np1 NUPOS
E.	NNP	E. np1 NUPOS
Hearst	NNP	Hearst np1 NUPOS
.	.	. . NUPOS

1996	CD	1996 CD PennPOS
.	.	. . NUPOS

The	DT	the dt NUPOS
local	JJ	local JJ PennPOS
repressor	NN	repressor NN PennPOS
AcrR	NN	AcrR NN PennPOS
plays	VBZ	play VBZ PennPOS
a	DT	a dt NUPOS
modulating	VBG	modulate VBG PennPOS
role	NN	role NN PennPOS
in	IN	in IN PennPOS
the	DT	the dt NUPOS
regulation	NN	regulation NN PennPOS
of	IN	of pp-f NUPOS
acrAB	NN	acrAB NN PennPOS
genes	NNS	gene NNS PennPOS
of	IN	of pp-f NUPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
by	IN	by IN PennPOS
global	JJ	global JJ PennPOS
stress	NN	stress NN PennPOS
signals	NNS	signal NNS PennPOS
.	.	. . NUPOS

Mol	NNP	mol NN PennPOS
.	.	. . NUPOS

Microbiol	NNP	Microbiol NNP PennPOS
.	.	. . NUPOS

19:101	CD	19:101 CD PennPOS
--	:	-- : NUPOS
112	CD	112 crd NUPOS
.	.	. . NUPOS

35	CD	35 crd NUPOS
.	.	. . NUPOS

Maneewannakul	NNP	Maneewannakul NNP PennPOS
,	,	, , NUPOS
K.	NNP	K. np1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
S.	NNP	S. np1 NUPOS
B.	NNP	B. np1 NUPOS
Levy	NNP	levy NN PennPOS
.	.	. . NUPOS

1996	CD	1996 CD PennPOS
.	.	. . NUPOS

Identification	NN	identification NN PennPOS
of	IN	of pp-f NUPOS
mar	FW	mar FW PennPOS
mutants	NNS	mutant NNS PennPOS
among	IN	among IN PennPOS
quinolone-resistant	JJ	quinolone-resistant JJ PennPOS
clinical	JJ	clinical JJ PennPOS
isolates	NNS	isolate NNS PennPOS
of	IN	of pp-f NUPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

Antimicrob	NNP	Antimicrob NNP PennPOS
.	.	. . NUPOS

Agents	NNS	agent NNS PennPOS
Chemother	NNP	Chemother NNP PennPOS
.	.	. . NUPOS

40:1695	CD	40:1695 CD PennPOS
--	:	-- : NUPOS
1698	CD	1698 CD PennPOS
.	.	. . NUPOS

36	CD	36 CD PennPOS
.	.	. . NUPOS

Martin	NNP	martin NN PennPOS
,	,	, , NUPOS
R.	NNP	R. np1 NUPOS
G.	NNP	G. np1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
J.	NNP	J. np1 NUPOS
L.	NNP	L. np1 NUPOS
Rosner	NNP	Rosner NNP PennPOS
.	.	. . NUPOS

1995	CD	1995 CD PennPOS
.	.	. . NUPOS

Binding	NN	binding NN PennPOS
of	IN	of pp-f NUPOS
purified	VBN	purify VBN PennPOS
multiple	JJ	multiple JJ PennPOS
antibiotic	JJ	antibiotic JJ PennPOS
resistance	NN	resistance NN PennPOS
repressor	NN	repressor NN PennPOS
protein	NN	protein NN PennPOS
(	(	( ( NUPOS
MarR	NN	Marr np1 NUPOS
)	)	) ) NUPOS
to	TO	to p-acp NUPOS
mar	FW	mar FW PennPOS
operator	NN	operator NN PennPOS
sequences	NNS	sequence NNS PennPOS
.	.	. . NUPOS

Proc	NNP	Proc NNP PennPOS
.	.	. . NUPOS

Natl.	NNP	Natl. NNP PennPOS
Acad	NNP	Acad np1 NUPOS
.	.	. . NUPOS

Sci	NNP	sci NN PennPOS
.	.	. . NUPOS

USA	NNP	usa NN PennPOS
92:5456	CD	92:5456 CD PennPOS
--	:	-- : NUPOS
5460	CD	5460 CD PennPOS
.	.	. . NUPOS

37	CD	37 crd NUPOS
.	.	. . NUPOS

McMurry	NNP	Mcmurry np1 NUPOS
,	,	, , NUPOS
L.	NNP	L. np1 NUPOS
M.	NNP	m. n1 NUPOS
,	,	, , NUPOS
A.	NNP	A. np1 NUPOS
M.	NNP	m. n1 NUPOS
George	NNP	george NN PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
S.	NNP	S. np1 NUPOS
B.	NNP	B. np1 NUPOS
Levy	NNP	levy NN PennPOS
.	.	. . NUPOS

1994	CD	1994 CD PennPOS
.	.	. . NUPOS

Active	JJ	active JJ PennPOS
efflux	NN	efflux NN PennPOS
of	IN	of pp-f NUPOS
chloramphenicol	NN	chloramphenicol NN PennPOS
in	IN	in IN PennPOS
susceptible	JJ	susceptible JJ PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
strains	NNS	strain NNS PennPOS
and	CC	and cc NUPOS
in	IN	in IN PennPOS
multiple-antibiotic-resistant	JJ	multiple-antibiotic-resistant JJ PennPOS
(	(	( ( NUPOS
Mar	NNP	mar NN PennPOS
)	)	) ) NUPOS
mutants	NNS	mutant NNS PennPOS
.	.	. . NUPOS

Antimicrob	NNP	Antimicrob NNP PennPOS
.	.	. . NUPOS

Agents	NNS	agent NNS PennPOS
Chemother	NNP	Chemother NNP PennPOS
.	.	. . NUPOS

38:542	CD	38:542 CD PennPOS
--	:	-- : NUPOS
546	CD	546 crd NUPOS
.	.	. . NUPOS

38	CD	38 crd NUPOS
.	.	. . NUPOS

Miller	NNP	miller NN PennPOS
,	,	, , NUPOS
P.	NNP	P. np1 NUPOS
F.	NNP	F. np1 NUPOS
,	,	, , NUPOS
L.	NNP	L. np1 NUPOS
F.	NNP	F. np1 NUPOS
Gambino	NNP	Gambino NNP PennPOS
,	,	, , NUPOS
M.	NNP	m. n1 NUPOS
C.	NNP	C. np1 NUPOS
Sulavik	NNP	Sulavik NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
S.	NNP	S. np1 NUPOS
J.	NNP	J. np1 NUPOS
Gracheck	NNP	Gracheck NNP PennPOS
.	.	. . NUPOS

1994	CD	1994 CD PennPOS
.	.	. . NUPOS

Genetic	JJ	genetic JJ PennPOS
relationship	NN	relationship NN PennPOS
between	IN	between IN PennPOS
soxRS	NN	soxRS NN PennPOS
and	CC	and cc NUPOS
mar	FW	mar FW PennPOS
loci	NNS	locus NNS PennPOS
in	IN	in IN PennPOS
promoting	VBG	promote VBG PennPOS
multiple	JJ	multiple JJ PennPOS
antibiotic	JJ	antibiotic JJ PennPOS
resistance	NN	resistance NN PennPOS
in	IN	in IN PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

Antimicrob	NNP	Antimicrob NNP PennPOS
.	.	. . NUPOS

Agents	NNS	agent NNS PennPOS
Chemother	NNP	Chemother NNP PennPOS
.	.	. . NUPOS

38:1773	CD	38:1773 CD PennPOS
--	:	-- : NUPOS
1779	CD	1779 crd NUPOS
.	.	. . NUPOS

39	CD	39 CD PennPOS
.	.	. . NUPOS

Nakajima	NNP	Nakajima NNP PennPOS
,	,	, , NUPOS
H.	NNP	H. np1 NUPOS
,	,	, , NUPOS
K.	NNP	K. np1 NUPOS
Kobayashi	NNP	Kobayashi NNP PennPOS
,	,	, , NUPOS
M.	NNP	m. n1 NUPOS
Kobayashi	NNP	Kobayashi NNP PennPOS
,	,	, , NUPOS
H.	NNP	H. np1 NUPOS
Asako	NNP	Asako NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
R.	NNP	R. np1 NUPOS
Aono	NNP	Aono NNP PennPOS
.	.	. . NUPOS

1995	CD	1995 CD PennPOS
.	.	. . NUPOS

Overexpression	NN	overexpression NN PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
robA	NN	robA NN PennPOS
gene	NN	gene NN PennPOS
increases	VBZ	increase VBZ PennPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
tolerance	NN	tolerance NN PennPOS
and	CC	and cc NUPOS
multiple	JJ	multiple JJ PennPOS
antibiotic	JJ	antibiotic JJ PennPOS
and	CC	and cc NUPOS
heavy	JJ	heavy JJ PennPOS
metal	NN	metal NN PennPOS
ion	NN	ion NN PennPOS
resistance	NN	resistance NN PennPOS
in	IN	in IN PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

Appl	NN	appl NN PennPOS
.	.	. . NUPOS

Environ	NNP	Environ NNP PennPOS
.	.	. . NUPOS

Microbiol	NNP	Microbiol NNP PennPOS
.	.	. . NUPOS

61:2302	CD	61:2302 CD PennPOS
--	:	-- : NUPOS
2307	CD	2307 CD PennPOS
.	.	. . NUPOS

40	CD	40 crd NUPOS
.	.	. . NUPOS

Nakajima	NNP	Nakajima NNP PennPOS
,	,	, , NUPOS
H.	NNP	H. np1 NUPOS
K.	NNP	K. np1 NUPOS
,	,	, , NUPOS
H.	NNP	H. np1 NUPOS
Kobayashi	NNP	Kobayashi NNP PennPOS
,	,	, , NUPOS
R.	NNP	R. np1 NUPOS
Aono	NNP	Aono NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
K.	NNP	K. np1 NUPOS
Horikoshi	NNP	Horikoshi NNP PennPOS
.	.	. . NUPOS

1995	CD	1995 CD PennPOS
.	.	. . NUPOS

soxRS	NN	soxRS NN PennPOS
gene	NN	gene NN PennPOS
increased	VBD	increase VBD PennPOS
the	DT	the dt NUPOS
level	NN	level NN PennPOS
of	IN	of pp-f NUPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
tolerance	NN	tolerance NN PennPOS
in	IN	in IN PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

Biosci	NNP	Biosci NNP PennPOS
.	.	. . NUPOS

Biotechnol	NNP	Biotechnol NNP PennPOS
.	.	. . NUPOS

Biochem	NNP	Biochem NNP PennPOS
.	.	. . NUPOS

59:1323	CD	59:1323 CD PennPOS
--	:	-- : NUPOS
1325	CD	1325 CD PennPOS
.	.	. . NUPOS

41	CD	41 crd NUPOS
.	.	. . NUPOS

Nunoshiba	NNP	Nunoshiba NNP PennPOS
,	,	, , NUPOS
T.	NNP	T. np1 NUPOS
,	,	, , NUPOS
E.	NNP	E. np1 NUPOS
Hidalgo	NNP	Hidalgo np1 NUPOS
,	,	, , NUPOS
C.	NNP	C. np1 NUPOS
F.	NNP	F. np1 NUPOS
Amabile-Cuevas	NNP	Amabile-Cuevas NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
B.	NNP	B. np1 NUPOS
Demple	NNP	Demple NNP PennPOS
.	.	. . NUPOS

1992	CD	1992 CD PennPOS
.	.	. . NUPOS

Two-stage	JJ	two-stage JJ PennPOS
control	NN	control NN PennPOS
of	IN	of pp-f NUPOS
an	DT	a dt NUPOS
oxidative	JJ	oxidative JJ PennPOS
stress	NN	stress NN PennPOS
regulon	NN	regulon NN PennPOS
:	:	: : NUPOS
the	DT	the dt NUPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
SoxR	NN	SoxR NN PennPOS
protein	NN	protein NN PennPOS
triggers	VBZ	trigger VBZ PennPOS
redox-inducible	JJ	redox-inducible JJ PennPOS
expression	NN	expression NN PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
soxS	NN	soxS NN PennPOS
regulatory	JJ	regulatory JJ PennPOS
gene	NN	gene NN PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Bacteriol	NNP	Bacteriol NNP PennPOS
.	.	. . NUPOS

174:6054	CD	174:6054 CD PennPOS
--	:	-- : NUPOS
6060	CD	6060 CD PennPOS
.	.	. . NUPOS

42	CD	42 CD PennPOS
.	.	. . NUPOS

Okusu	NNP	Okusu NNP PennPOS
,	,	, , NUPOS
H.	NNP	H. np1 NUPOS
,	,	, , NUPOS
D.	NNP	D. NNP PennPOS
Ma	NNP	ma NN PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
H.	NNP	H. np1 NUPOS
Nikaido	NNP	Nikaido NNP PennPOS
.	.	. . NUPOS

1996	CD	1996 CD PennPOS
.	.	. . NUPOS

AcrAB	NN	AcrAB NN PennPOS
efflux	NN	efflux NN PennPOS
pump	NN	pump NN PennPOS
plays	VBZ	play VBZ PennPOS
a	DT	a dt NUPOS
major	JJ	major JJ PennPOS
role	NN	role NN PennPOS
in	IN	in IN PennPOS
the	DT	the dt NUPOS
antibiotic	JJ	antibiotic JJ PennPOS
resistance	NN	resistance NN PennPOS
phenotype	NN	phenotype NN PennPOS
of	IN	of pp-f NUPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
multiple-antibiotic-resistance	NN	multiple-antibiotic-resistance NN PennPOS
(	(	( ( NUPOS
Mar	NNP	mar NN PennPOS
)	)	) ) NUPOS
mutants	NNS	mutant NNS PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Bacteriol	NNP	Bacteriol NNP PennPOS
.	.	. . NUPOS

178:306	CD	178:306 CD PennPOS
--	:	-- : NUPOS
308	CD	308 crd NUPOS
.	.	. . NUPOS

43	CD	43 CD PennPOS
.	.	. . NUPOS

Rosner	NNP	Rosner NNP PennPOS
,	,	, , NUPOS
J.	NNP	J. np1 NUPOS
L.	NNP	L. np1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
J.	NNP	J. np1 NUPOS
L.	NNP	L. np1 NUPOS
Slonczewski	NNP	Slonczewski NNP PennPOS
.	.	. . NUPOS

1994	CD	1994 CD PennPOS
.	.	. . NUPOS

Dual	JJ	dual JJ PennPOS
regulation	NN	regulation NN PennPOS
of	IN	of pp-f NUPOS
inaA	NN	inaA NN PennPOS
by	IN	by IN PennPOS
the	DT	the dt NUPOS
multiple	JJ	multiple JJ PennPOS
antibiotic	JJ	antibiotic JJ PennPOS
resistance	NN	resistance NN PennPOS
(	(	( ( NUPOS
Mar	NNP	mar NN PennPOS
)	)	) ) NUPOS
and	CC	and cc NUPOS
superoxide	NN	superoxide NN PennPOS
stress	NN	stress NN PennPOS
response	NN	response NN PennPOS
(	(	( ( NUPOS
SoxRS	NN	SoxRS NN PennPOS
)	)	) ) NUPOS
systems	NNS	system NNS PennPOS
of	IN	of pp-f NUPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Bacteriol	NNP	Bacteriol NNP PennPOS
.	.	. . NUPOS

176:6262	CD	176:6262 CD PennPOS
--	:	-- : NUPOS
6269	CD	6269 CD PennPOS
.	.	. . NUPOS

44	CD	44 crd NUPOS
.	.	. . NUPOS

Seoane	NNP	Seoane NNP PennPOS
,	,	, , NUPOS
A.	NNP	A. np1 NUPOS
S.	NNP	S. np1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
S.	NNP	S. np1 NUPOS
B.	NNP	B. np1 NUPOS
Levy	NNP	levy NN PennPOS
.	.	. . NUPOS

1995	CD	1995 CD PennPOS
.	.	. . NUPOS

Characterization	NN	characterization NN PennPOS
of	IN	of pp-f NUPOS
MarR	NN	Marr np1 NUPOS
,	,	, , NUPOS
the	DT	the dt NUPOS
repressor	NN	repressor NN PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
multiple	JJ	multiple JJ PennPOS
antibiotic	JJ	antibiotic JJ PennPOS
resistance	NN	resistance NN PennPOS
(	(	( ( NUPOS
mar	FW	mar FW PennPOS
)	)	) ) NUPOS
operon	NN	operon NN PennPOS
in	IN	in IN PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Bacteriol	NNP	Bacteriol NNP PennPOS
.	.	. . NUPOS

177:3414	CD	177:3414 CD PennPOS
--	:	-- : NUPOS
3419	CD	3419 CD PennPOS
.	.	. . NUPOS

45	CD	45 crd NUPOS
.	.	. . NUPOS

Skarstad	NNP	Skarstad NNP PennPOS
,	,	, , NUPOS
K.	NNP	K. np1 NUPOS
,	,	, , NUPOS
B.	NNP	B. np1 NUPOS
Thony	NNP	Thony NNP PennPOS
,	,	, , NUPOS
D.	NNP	D. NNP PennPOS
Hwang	NNP	Hwang NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
A.	NN	a. n1 NUPOS
Kornberg	NNP	Kornberg NNP PennPOS
.	.	. . NUPOS

1993	CD	1993 CD PennPOS
.	.	. . NUPOS

A	DT	a dt NUPOS
novel	JJ	novel JJ PennPOS
binding	NN	binding NN PennPOS
protein	NN	protein NN PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
origin	NN	origin NN PennPOS
of	IN	of pp-f NUPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
chromosome	NN	chromosome NN PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Biol	NNP	Biol NNP PennPOS
.	.	. . NUPOS

Chem	NNP	Chem NNP PennPOS
.	.	. . NUPOS

268	CD	268 crd NUPOS
:	:	: : NUPOS
5365	CD	5365 CD PennPOS
--	:	-- : NUPOS
5370	CD	5370 CD PennPOS
.	.	. . NUPOS

46	CD	46 CD PennPOS
.	.	. . NUPOS

Touati	NNP	Touati NNP PennPOS
,	,	, , NUPOS
D.	NNP	D. NNP PennPOS
1983	CD	1983 CD PennPOS
.	.	. . NUPOS

Cloning	NN	cloning NN PennPOS
and	CC	and cc NUPOS
mapping	NN	mapping NN PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
manganese	NN	manganese NN PennPOS
superoxide	NN	superoxide NN PennPOS
dismutase	NN	dismutase NN PennPOS
gene	NN	gene NN PennPOS
(	(	( ( NUPOS
sodA	NN	soda NN PennPOS
)	)	) ) NUPOS
ofEscherichia	NN	ofEscherichia NN PennPOS
coli	NN	coli NN PennPOS
RDEC-1	NN	RDEC-1 NN PennPOS
and	CC	and cc NUPOS
DNA	NN	dna NN PennPOS
sequence	NN	sequence NN PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
major	JJ	major JJ PennPOS
structural	JJ	structural JJ PennPOS
subunit	NN	subunit NN PennPOS
.	.	. . NUPOS

Infect	VB	infect VBP PennPOS
.	.	. . NUPOS

Immun	NN	Immun NN PennPOS
.	.	. . NUPOS

58:1124	CD	58:1124 CD PennPOS
--	:	-- : NUPOS
1128	CD	1128 CD PennPOS
.	.	. . NUPOS

47	CD	47 CD PennPOS
.	.	. . NUPOS

White	NNP	white NN PennPOS
,	,	, , NUPOS
D.	NNP	D. NNP PennPOS
G.	NNP	G. np1 NUPOS
,	,	, , NUPOS
W.	NNP	W. np1 NUPOS
Yan	NNP	YAN NN PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
S.	NNP	S. np1 NUPOS
B.	NNP	B. np1 NUPOS
Levy	NNP	levy NN PennPOS
.	.	. . NUPOS

1994	CD	1994 CD PennPOS
.	.	. . NUPOS

Functional	JJ	functional JJ PennPOS
characterization	NN	characterization NN PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
chromosomal	JJ	chromosomal JJ PennPOS
multiple	JJ	multiple JJ PennPOS
antibiotic	JJ	antibiotic JJ PennPOS
resistance	NN	resistance NN PennPOS
(	(	( ( NUPOS
mar	FW	mar FW PennPOS
)	)	) ) NUPOS
locus	NN	locus NN PennPOS
in	IN	in IN PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
,	,	, , NUPOS
abstr	NN	abstr NN PennPOS
.	.	. . NUPOS

A-104	NN	A-104 NN PennPOS
,	,	, , NUPOS
p.	NN	p. n1 NUPOS
20	CD	20 crd NUPOS
.	.	. . NUPOS

In	IN	in IN PennPOS
Abstracts	NNS	abstract NNS PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
94th	JJ	94th JJ PennPOS
General	NNP	general NN PennPOS
Meeting	VBG	meet VBG PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
American	NNP	american NN PennPOS
Society	NNP	society NN PennPOS
for	IN	for c-acp NUPOS
Microbiology	NNP	microbiology NN PennPOS
1994	CD	1994 CD PennPOS
.	.	. . NUPOS

American	NNP	american NN PennPOS
Society	NNP	society NN PennPOS
for	IN	for c-acp NUPOS
Microbiology	NNP	microbiology NN PennPOS
,	,	, , NUPOS
48	CD	48 CD PennPOS
.	.	. . NUPOS

Woodringh	NNP	Woodringh NNP PennPOS
,	,	, , NUPOS
C.	NNP	C. np1 NUPOS
L.	NNP	L. np1 NUPOS
1973	CD	1973 CD PennPOS
.	.	. . NUPOS

Effects	NNS	effect NNS PennPOS
of	IN	of pp-f NUPOS
toluene	NN	toluene NN PennPOS
and	CC	and cc NUPOS
phenylethyl	NN	phenylethyl NN PennPOS
alcohol	NN	alcohol NN PennPOS
on	IN	on IN PennPOS
the	DT	the dt NUPOS
ultrastructure	NN	ultrastructure NN PennPOS
of	IN	of pp-f NUPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Bacteriol	NNP	Bacteriol NNP PennPOS
.	.	. . NUPOS

114:1359	CD	114:1359 CD PennPOS
--	:	-- : NUPOS
1361	CD	1361 CD PennPOS
.	.	. . NUPOS

49	CD	49 CD PennPOS
.	.	. . NUPOS

Wu	NNP	wu NN PennPOS
,	,	, , NUPOS
J.	NNP	J. np1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
B.	NNP	B. np1 NUPOS
Weiss	NNP	Weiss np1 NUPOS
.	.	. . NUPOS

1991	CD	1991 CD PennPOS
.	.	. . NUPOS

Two	CD	two crd NUPOS
divergently	RB	divergent RB PennPOS
transcribed	VBN	transcribe VBN PennPOS
genes	NNS	gene NNS PennPOS
,	,	, , NUPOS
soxR	NN	soxR NN PennPOS
and	CC	and cc NUPOS
soxS	NN	soxS NN PennPOS
,	,	, , NUPOS
control	VBP	control VBP PennPOS
a	DT	a dt NUPOS
superoxide	NN	superoxide NN PennPOS
response	NN	response NN PennPOS
regulon	NN	regulon NN PennPOS
of	IN	of pp-f NUPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Bacteriol	NNP	Bacteriol NNP PennPOS
.	.	. . NUPOS

173:2864	CD	173:2864 CD PennPOS
--	:	-- : NUPOS
2871	CD	2871 CD PennPOS
.	.	. . NUPOS

50	CD	50 CD PennPOS
.	.	. . NUPOS

Yan	NNP	YAN NN PennPOS
,	,	, , NUPOS
W.	NNP	W. np1 NUPOS
,	,	, , NUPOS
S.	NNP	S. np1 NUPOS
P.	NNP	P. np1 NUPOS
Cohen	NNP	Cohen np1 NUPOS
